t_s,hip_deg,hip_vel_dps,knee_deg,knee_vel_dps,ankle_deg,ankle_vel_dps,foot_strike,mid_swing,toe_off,steady_state
43.6641,-16.287,-145.331,52.0117,232.009,28.1648,143.331,0,0,0,1
43.668,-16.8499,-142.591,52.8903,218.838,28.7233,132.896,0,0,0,1
43.6719,-17.4009,-139.832,53.7213,206.86,29.203,108.37,0,0,0,1
43.6758,-17.9423,-137.174,54.5063,195.318,29.5699,84.9899,0,0,0,1
43.6797,-18.4725,-134.916,55.2471,183.569,29.867,73.0155,0,0,0,1
43.6836,-18.9962,-133.632,55.9403,172.914,30.1403,51.2816,0,0,0,1
43.6875,-19.5164,-132.923,56.5979,164.497,30.2676,5.42021,0,0,0,1
43.6914,-20.0346,-132.773,57.2253,157.654,30.1826,-49.6484,0,0,0,1
43.6953,-20.5536,-132.913,57.8295,151.841,29.8797,-91.3371,0,0,0,1
43.6992,-21.073,-132.273,58.4115,147.734,29.4691,-119.513,0,0,0,1
43.7031,-21.587,-130.886,58.9836,145.555,28.9461,-147.168,0,0,0,1
43.707,-22.0954,-129.107,59.5486,142.847,28.3194,-172.064,0,0,0,1
43.7109,-22.5956,-126.864,60.0995,138.715,27.6019,-188.361,0,0,0,1
43.7148,-23.0865,-124.382,60.6322,133.157,26.848,-197.639,0,0,0,1
43.7188,-23.5672,-122.434,61.1397,127.721,26.058,-209.457,0,0,0,1
43.7227,-24.043,-121.24,61.63,123.07,25.2117,-227.539,0,0,0,1
43.7266,-24.5144,-120.603,62.1012,118.238,24.2804,-243.138,0,0,0,1
43.7305,-24.9851,-120.338,62.5537,112.25,23.3123,-248.45,0,0,0,1
43.7344,-25.4544,-120.188,62.9781,105.228,22.3395,-247.779,0,0,0,1
43.7383,-25.924,-120.159,63.3757,97.9547,21.3766,-243.483,0,0,0,1
43.7422,-26.3931,-120.154,63.7433,90.247,20.4375,-237.46,0,0,0,1
43.7461,-26.8627,-120.178,64.0807,82.4781,19.5216,-231.343,0,0,0,1
43.75,-27.3319,-120.475,64.3876,73.5735,18.6302,-223.135,0,0,0,1
43.7539,-27.8038,-120.855,64.6555,64.2746,17.7785,-213.103,0,0,0,1
43.7578,-28.2761,-120.903,64.8897,55.4344,16.9654,-202.373,0,0,0,1
43.7617,-28.7483,-121.617,65.0885,46.3875,16.1975,-190.713,0,0,0,1
43.7656,-29.2261,-122.684,65.2521,35.8792,15.4756,-177.682,0,0,0,1
43.7695,-29.7067,-123.448,65.3688,25.5387,14.8095,-165.358,0,0,0,1
43.7734,-30.1905,-124.529,65.4516,17.4213,14.1838,-155.785,0,0,0,1
43.7773,-30.6795,-125.988,65.5049,10.1855,13.5925,-148.986,0,0,0,1
43.7812,-31.1747,-127.079,65.5312,1.98642,13.0199,-144.655,0,0,0,1
43.7852,-31.6723,-127.264,65.5204,-6.64889,12.4625,-142.926,0,0,0,1
43.7891,-32.1689,-126.464,65.4792,-14.7829,11.9034,-144.905,0,0,0,1
43.793,-32.6602,-125.007,65.4049,-23.1526,11.3305,-146.987,0,0,0,1
43.7969,-33.1455,-122.663,65.2984,-32.1622,10.7551,-147.462,0,0,0,1
43.8008,-33.6185,-119.555,65.1537,-42.8723,10.1785,-146.814,0,0,0,1
43.8047,-34.0795,-116.248,64.9634,-53.7663,9.60822,-146.787,0,0,0,1
43.8086,-34.5266,-112.59,64.7337,-63.5906,9.03179,-147.324,0,0,0,1
43.8125,-34.959,-107.913,64.4667,-73.8058,8.45733,-146.711,0,0,0,1
43.8164,-35.3696,-103.085,64.1571,-84.8104,7.88568,-144.25,0,0,0,1
43.8203,-35.7643,-98.7767,63.8041,-94.9894,7.33044,-140.691,0,0,0,1
43.8242,-36.1412,-94.4373,63.415,-104.003,6.78661,-137.78,0,0,0,1
43.8281,-36.502,-89.7083,62.9917,-113.443,6.25411,-135.432,0,0,0,1
43.832,-36.842,-84.6855,62.5288,-123.953,5.72862,-132.48,0,0,0,1
43.8359,-37.1636,-80.448,62.0233,-133.966,5.21918,-127.861,0,0,0,1
43.8398,-37.4705,-76.7215,61.4823,-143.063,4.72976,-120.956,0,0,0,1
43.8438,-37.763,-72.7643,60.9057,-152.621,4.27427,-110.319,0,0,0,1
43.8477,-38.0389,-68.8944,60.29,-162.025,3.86795,-96.9939,0,0,0,1
43.8516,-38.3012,-65.7567,59.64,-171.404,3.51655,-80.5545,0,0,0,1
43.8555,-38.5526,-62.861,58.951,-180.882,3.23866,-64.4925,0,0,0,1
43.8594,-38.7922,-59.2855,58.2269,-190.478,3.01274,-51.9393,0,0,0,1
43.8633,-39.0158,-55.2372,57.463,-200.052,2.83291,-41.3042,0,0,0,1
43.8672,-39.2237,-51.2525,56.6641,-209.245,2.69007,-31.596,0,0,0,1
43.8711,-39.4162,-47.1961,55.8284,-217.897,2.58608,-22.848,0,0,0,1
43.875,-39.5924,-42.1081,54.9619,-227.009,2.51158,-16.0715,0,0,0,1
43.8789,-39.7451,-36.9366,54.055,-235.921,2.46053,-12.4084,0,0,0,1
43.8828,-39.881,-32.5051,53.1189,-244.241,2.41464,-10.9249,0,0,0,1
43.8867,-39.999,-27.6063,52.147,-254.195,2.37519,-8.82656,0,0,0,1
43.8906,-40.0967,-21.3285,51.1331,-266.086,2.34569,-5.19848,0,0,0,1
43.8945,-40.1657,-14.6334,50.0683,-278.432,2.33458,0.0372127,0,0,0,1
43.8984,-40.211,-8.8075,48.958,-289.982,2.34598,5.88593,0,0,0,1
43.9023,-40.2345,-3.26724,47.803,-302.096,2.38056,12.4326,0,0,0,1
43.9062,-40.2365,2.95868,46.5981,-313.828,2.44311,16.8656,0,0,0,1
43.9102,-40.2113,9.42561,45.3513,-323.271,2.51231,17.5208,0,0,0,1
43.9141,-40.1629,15.838,44.0727,-331.238,2.57998,15.7522,0,0,0,1
43.918,-40.0876,22.7318,42.7637,-338.522,2.63537,10.4472,0,0,0,1
43.9219,-39.9853,30.9353,41.4281,-346.56,2.66159,3.56124,0,0,0,1
43.9258,-39.8459,39.0892,40.0564,-354.844,2.66319,-2.28521,0,0,0,1
43.9297,-39.6799,45.7712,38.6561,-362.136,2.64374,-6.92435,0,0,0,1
43.9336,-39.4884,51.7462,37.2274,-368.888,2.6091,-10.4524,0,0,0,1
43.9375,-39.2757,57.9112,35.7743,-376.533,2.56208,-11.9241,0,0,0,1
43.9414,-39.036,64.0895,34.2859,-384.672,2.51595,-11.0907,0,0,0,1
43.9453,-38.775,69.4631,32.7693,-391.727,2.47544,-8.76667,0,0,0,1
43.9492,-38.4933,74.1005,31.2257,-398.572,2.44746,-4.8842,0,0,0,1
43.9531,-38.1961,77.7242,29.6556,-404.349,2.43729,-0.796938,0,0,0,1
43.957,-37.8862,79.1814,28.067,-406.739,2.44123,3.24784,0,0,0,1
43.9609,-37.5776,78.1158,26.4782,-405.585,2.46266,8.23382,0,1,0,1
43.9648,-37.2759,76.0273,24.8985,-402.734,2.50556,13.7726,0,0,0,1
43.9688,-36.9836,73.1203,23.332,-397.698,2.57025,17.0127,0,0,0,1
43.9727,-36.7047,70.0082,21.7917,-391.089,2.63846,17.9378,0,0,0,1
43.9766,-36.4367,67.2842,20.2768,-384.557,2.71038,19.6793,0,0,0,1
43.9805,-36.1791,64.7731,18.7875,-378.014,2.79219,25.36,0,0,0,1
43.9844,-35.9307,62.7826,17.3238,-371.734,2.90849,32.5299,0,0,0,1
43.9883,-35.6886,62.9504,15.8836,-367.33,3.04632,37.4359,0,0,0,1
43.9922,-35.439,66.5423,14.4542,-366.305,3.20094,42.4793,0,0,0,1
43.9961,-35.1688,72.5772,13.022,-367.883,3.37817,52.0022,0,0,0,1
44,-34.872,81.0405,11.5803,-372.318,3.60719,65.1357,0,0,0,1
44.0039,-34.5357,91.1956,10.1134,-378.62,3.88701,77.1883,0,0,0,1
44.0078,-34.1596,102.559,8.62253,-384.873,4.21018,87.1017,0,0,0,1
44.0117,-33.7345,115.35,7.10681,-390.799,4.56745,94.5719,0,0,0,1
44.0156,-33.2585,130.811,5.56961,-397.618,4.94898,104.624,0,0,0,1
44.0195,-32.7126,146.875,4.00062,-401.036,5.38477,114.896,0,0,0,1
44.0234,-32.1111,159.924,2.43672,-398.779,5.84654,121.773,0,0,0,1
44.0273,-31.4633,167.555,0.885359,-390.802,6.33606,126.189,0,0,0,1
44.0312,-30.8021,162.212,-0.616228,-369.065,6.83233,128.741,0,0,0,1
44.0352,-30.1961,143.461,-1.99777,-332.981,7.34179,127.424,0,0,0,1
44.0391,-29.6814,116.56,-3.21747,-284.245,7.82776,117.218,0,0,0,1
44.043,-29.2855,84.1586,-4.2183,-228.412,8.25749,104.522,0,0,0,1
44.0469,-29.024,46.1713,-5.00183,-168.93,8.64429,95.0711,0,0,0,1
44.0508,-28.9248,15.2673,-5.53798,-116.585,9.00019,86.0024,0,0,0,1
44.0547,-28.9047,0.475596,-5.91259,-77.4509,9.31614,72.6239,0,0,0,1
44.0586,-28.9211,-4.91294,-6.14303,-48.6102,9.56752,60.2598,0,0,0,1
44.0625,-28.9431,-4.04591,-6.29234,-30.9869,9.78689,54.7754,0,0,0,1
44.0664,-28.9527,-1.16019,-6.3851,-16.8019,9.99543,49.6896,0,0,0,1
44.0703,-28.9521,0.921277,-6.42359,-2.75734,10.1751,42.9086,0,0,0,1
44.0742,-28.9455,1.89808,-6.40664,15.366,10.3306,34.4871,0,0,0,1
44.0781,-28.9373,0.969132,-6.30355,35.7374,10.4445,28.6209,0,0,0,1
44.082,-28.9379,-2.05478,-6.12745,55.1556,10.5542,25.1563,0,0,0,1
44.0859,-28.9534,-6.40002,-5.87268,75.9272,10.641,18.4867,0,0,0,1
44.0898,-28.9879,-11.0789,-5.53431,99.8094,10.6986,8.61612,0,0,0,1
44.0938,-29.0399,-16.5284,-5.09297,124.181,10.7083,0.275731,0,0,0,1
44.0977,-29.1171,-21.5697,-4.56421,144.728,10.7008,-5.71083,0,0,0,1
44.1016,-29.2084,-24.2099,-3.96235,162.565,10.6637,-13.5213,0,0,0,1
44.1055,-29.3062,-24.1163,-3.29425,180.577,10.5952,-32.2664,0,0,0,1
44.1094,-29.3968,-21.6589,-2.55168,196.562,10.4116,-79.333,0,0,0,1
44.1133,-29.4754,-14.9955,-1.75871,205.482,9.97541,-118.558,0,0,0,1
44.1172,-29.5139,-1.10537,-0.946456,205.817,9.48545,-88.5856,0,0,0,1
44.1211,-29.484,19.2419,-0.150863,195.959,9.28338,-11.644,1,0,0,1
44.125,-29.3636,52.073,0.584374,162.061,9.39449,64.1808,0,0,0,1
44.1289,-29.0772,92.5049,1.11516,105.841,9.78476,141.481,0,0,0,1
44.1328,-28.641,122.389,1.4112,47.4898,10.4997,209.674,0,0,0,1
44.1367,-28.1211,128.576,1.48615,4.66359,11.4227,236.993,0,0,0,1
44.1406,-27.6365,103.691,1.44764,0.690919,12.3511,182.948,0,0,0,1
44.1445,-27.3111,67.462,1.49155,29.7429,12.8519,91.7491,0,0,0,1
44.1484,-27.1095,43.6248,1.67999,70.5324,13.0679,44.2006,0,0,0,1
44.1523,-26.9703,35.0404,2.04255,85.2762,13.1972,55.3219,0,0,0,1
44.1562,-26.8358,42.5019,2.34617,78.2266,13.5,63.5518,0,0,0,1
44.1602,-26.6383,55.2042,2.65365,78.0676,13.6937,32.8834,0,0,0,1
44.1641,-26.4045,57.92,2.95603,83.2082,13.7569,10.0875,0,0,0,1
44.168,-26.1858,40.8724,3.30368,103.376,13.7725,2.77906,0,0,0,1
44.1719,-26.0852,9.24985,3.7636,130.814,13.7786,4.68429,0,0,0,1
44.1758,-26.1135,-21.9747,4.3256,160.434,13.8091,2.71741,0,0,0,1
44.1797,-26.2569,-47.3156,5.01691,191.616,13.7999,-8.77702,0,0,0,1
44.1836,-26.4832,-63.4853,5.8225,212.388,13.7405,-12.2672,0,0,0,1
44.1875,-26.7529,-64.2551,6.67609,210.63,13.704,0.382159,0,0,0,1
44.1914,-26.9851,-48.565,7.46795,187.518,13.7435,16.2103,0,0,0,1
44.1953,-27.1322,-25.0711,8.14097,158.659,13.8307,21.8598,0,0,0,1
44.1992,-27.181,-0.443309,8.70739,132.45,13.9143,20.8126,0,0,0,1
44.2031,-27.1357,15.4031,9.17567,114.523,13.9933,23.8735,0,0,0,1
44.207,-27.0607,21.4982,9.60205,105.019,14.1008,30.653,0,0,0,1
44.2109,-26.9678,28.5029,9.99608,93.4174,14.2327,24.1724,0,0,0,1
44.2148,-26.838,46.627,10.3318,70.8824,14.2896,3.43101,0,0,0,1
44.2188,-26.6035,75.3281,10.5498,38.368,14.2595,-11.2972,0,0,0,1
44.2227,-26.2495,107.008,10.6316,3.64591,14.2014,-34.3431,0,0,0,1
44.2266,-25.7676,135.993,10.5783,-26.1881,13.9912,-44.6292,0,0,0,1
44.2305,-25.1872,155.281,10.427,-44.1371,13.8527,-29.694,0,0,0,1
44.2344,-24.5545,160.523,10.2335,-46.9459,13.7593,-39.4324,0,0,0,1
44.2383,-23.9331,157.049,10.0602,-40.9212,13.5447,-61.4281,0,0,0,1
44.2422,-23.3276,153.323,9.91382,-36.3965,13.2794,-63.0283,0,0,0,1
44.2461,-22.7354,147.748,9.7759,-34.1087,13.0523,-54.7247,0,0,0,1
44.25,-22.1734,138.042,9.64737,-31.8536,12.8519,-49.2553,0,0,0,1
44.2539,-21.657,124.98,9.52706,-28.3701,12.6675,-48.0674,0,0,0,1
44.2578,-21.1971,110.591,9.42574,-22.8179,12.4764,-49.3952,0,0,0,1
44.2617,-20.7931,95.6643,9.34881,-15.3534,12.2816,-48.783,0,0,0,1
44.2656,-20.4498,82.704,9.3058,-8.27772,12.0953,-47.0966,0,0,0,1
44.2695,-20.147,74.3439,9.28414,-3.50695,11.9137,-48.727,0,0,0,1
44.2734,-19.869,69.5358,9.2784,-0.774559,11.7146,-53.3576,0,0,0,1
44.2773,-19.6038,67.8891,9.27809,-0.465454,11.4969,-56.9074,0,0,0,1
44.2812,-19.3386,68.2042,9.27476,-1.8448,11.2701,-59.243,0,0,0,1
44.2852,-19.0709,68.1701,9.26368,-4.08772,11.0341,-61.2297,0,0,0,1
44.2891,-18.8061,67.147,9.24283,-5.93694,10.7917,-61.7565,0,0,0,1
44.293,-18.5464,65.5375,9.2173,-7.11715,10.5516,-61.0828,0,0,0,1
44.2969,-18.2941,64.412,9.18723,-8.80568,10.3146,-61.4165,0,0,0,1
44.3008,-18.0432,64.4358,9.14851,-11.7416,10.0718,-62.8802,0,0,0,1
44.3047,-17.7907,65.3483,9.09551,-15.8122,9.82334,-63.7833,0,0,0,1
44.3086,-17.5327,66.6419,9.02498,-20.2844,9.57357,-63.4914,0,0,0,1
44.3125,-17.2701,66.7249,8.93705,-23.8908,9.32735,-62.0991,0,0,0,1
44.3164,-17.0115,64.8187,8.83835,-26.4516,9.08845,-59.9356,0,0,0,1
44.3203,-16.7638,62.5455,8.73041,-28.5386,8.85913,-58.1445,0,0,0,1
44.3242,-16.5228,60.8409,8.61541,-30.8068,8.63423,-56.4004,0,0,0,1
44.3281,-16.2885,59.4324,8.48974,-34.2373,8.41853,-53.1988,0,0,0,1
44.332,-16.0586,58.0706,8.34794,-37.7377,8.21864,-49.5242,0,0,0,1
44.3359,-15.8348,56.6562,8.19494,-40.2164,8.03165,-46.7321,0,0,0,1
44.3398,-15.616,55.3422,8.03377,-41.873,7.85357,-44.6312,0,0,0,1
44.3438,-15.4025,54.1156,7.86782,-43.6065,7.68299,-42.2936,0,0,0,1
44.3477,-15.1932,53.0831,7.69312,-44.9802,7.52317,-40.2051,0,0,0,1
44.3516,-14.9878,51.9366,7.51644,-45.176,7.36891,-38.8216,0,0,0,1
44.3555,-14.7875,50.3453,7.34021,-44.3792,7.2199,-37.8749,0,0,0,1
44.3594,-14.5945,49.0582,7.16975,-43.2412,7.07303,-37.3936,0,0,0,1
44.3633,-14.4042,48.6023,7.0024,-42.2127,6.92778,-37.4869,0,0,0,1
44.3672,-14.2148,48.9462,6.83998,-40.9114,6.78018,-38.2415,0,0,0,1
44.3711,-14.0219,49.9013,6.68281,-40.0684,6.62904,-38.6946,0,0,0,1
44.375,-13.825,51.4463,6.52697,-39.9758,6.4779,-39.1507,0,0,0,1
44.3789,-13.62,53.7013,6.37051,-40.2467,6.32319,-40.0549,0,0,0,1
44.3828,-13.4055,56.6562,6.21256,-40.3059,6.16499,-41.4526,0,0,0,1
44.3867,-13.1774,60.1183,6.05564,-40.5567,5.99936,-42.8303,0,0,0,1
44.3906,-12.9358,63.4918,5.89573,-40.8742,5.8304,-44.034,0,0,0,1
44.3945,-12.6814,66.5966,5.73633,-40.8258,5.65537,-45.6534,0,0,0,1
44.3984,-12.4156,69.9271,5.5768,-40.7046,5.47376,-47.4022,0,0,0,1
44.4023,-12.1351,73.4239,5.41835,-40.6164,5.28506,-49.0187,0,0,0,1
44.4062,-11.842,76.1895,5.25951,-40.6231,5.09082,-50.2119,0,0,0,1
44.4102,-11.5399,78.0154,5.101,-39.9895,4.89281,-51.5658,0,0,0,1
44.4141,-11.2326,79.5954,4.94711,-39.0624,4.68799,-52.8923,0,0,0,1
44.418,-10.9181,81.3494,4.79585,-38.6293,4.47961,-53.5743,0,0,0,1
44.4219,-10.5971,82.7067,4.64534,-38.6602,4.26947,-53.5126,0,0,0,1
44.4258,-10.272,83.4467,4.49383,-38.6068,4.06157,-52.9697,0,0,0,1
44.4297,-9.94517,83.8631,4.34374,-38.656,3.85567,-51.8427,0,0,0,1
44.4336,-9.61688,83.5113,4.19185,-38.695,3.65658,-50.0932,0,0,0,1
44.4375,-9.29278,82.4774,4.04145,-38.6496,3.46434,-48.3088,0,0,0,1
44.4414,-8.97256,81.4826,3.88992,-39.0388,3.27919,-46.3425,0,0,0,1
44.4453,-8.65623,80.1245,3.73648,-39.3858,3.10231,-44.2811,0,0,0,1
44.4492,-8.34663,78.5445,3.58224,-40.0299,2.93327,-42.0793,0,0,0,1
44.4531,-8.04264,77.2332,3.42377,-40.8243,2.77359,-39.9186,0,0,0,1
44.457,-7.74328,76.312,3.26332,-41.1507,2.62142,-38.1313,0,0,0,1
44.4609,-7.44649,75.8845,3.1023,-41.2809,2.47571,-36.6467,0,0,0,1
44.4648,-7.15047,75.2448,2.94083,-40.8015,2.33514,-35.6507,0,0,0,1
44.4688,-6.85868,74.6165,2.78356,-39.6687,2.1972,-35.5476,0,0,0,1
44.4727,-6.56757,74.3207,2.63094,-37.9469,2.05744,-36.387,0,0,0,1
44.4766,-6.27809,74.0282,2.48712,-35.6352,1.91295,-37.9807,0,0,0,1
44.4805,-5.98926,73.8782,2.35256,-32.7064,1.76073,-40.3607,0,0,0,1
44.4844,-5.70095,73.9213,2.23161,-29.6471,1.59765,-42.7924,0,0,0,1
44.4883,-5.41179,74.2101,2.12096,-26.8498,1.42644,-45.0457,0,0,0,1
44.4922,-5.12122,74.6144,2.02186,-24.1506,1.24575,-47.2444,0,0,0,1
44.4961,-4.8289,74.9581,1.93229,-21.682,1.05737,-49.1209,0,0,0,1
44.5,-4.53565,75.2118,1.85248,-19.364,0.862021,-51.2754,0,0,0,1
44.5039,-4.24135,75.4037,1.78102,-17.6186,0.656804,-53.5316,0,0,0,1
44.5078,-3.9466,75.6994,1.71485,-16.831,0.443832,-54.7976,0,0,0,1
44.5117,-3.64998,76.1891,1.64954,-16.587,0.228725,-55.0074,0,0,0,1
44.5156,-3.35141,76.6006,1.58527,-16.519,0.0141142,-54.4331,0,0,0,1
44.5195,-3.05158,76.5855,1.52049,-16.3185,-0.196506,-53.6654,0,0,0,1
44.5234,-2.75312,76.134,1.45779,-16.3475,-0.40512,-52.7504,0,0,0,1
44.5273,-2.45682,75.1415,1.39278,-16.181,-0.608592,-51.6286,0,0,0,1
44.5312,-2.16612,73.6917,1.33138,-15.4947,-0.808443,-50.4451,0,0,0,1
44.5352,-1.88114,72.1822,1.27174,-14.6205,-1.00267,-49.5551,0,0,0,1
44.5391,-1.60223,70.8162,1.21717,-13.4476,-1.19557,-49.3314,0,0,0,1
44.543,-1.32792,69.8172,1.16669,-12.3759,-1.38805,-49.324,0,0,0,1
44.5469,-1.05682,69.0115,1.12049,-11.0215,-1.58089,-49.4652,0,0,0,1
44.5508,-0.788806,68.3648,1.08059,-9.03503,-1.77447,-50.1607,0,0,0,1
44.5547,-0.52275,67.7669,1.04991,-6.95006,-1.97274,-51.1217,0,0,0,1
44.5586,-0.259411,66.9318,1.02629,-4.69894,-2.17383,-51.8499,0,0,0,1
44.5625,0.000120785,66.1075,1.0132,-2.26681,-2.37779,-52.9027,0,0,0,1
44.5664,0.25702,65.6973,1.00858,-0.00129194,-2.58711,-54.8441,0,0,0,1
44.5703,0.513348,65.8422,1.01319,1.89301,-2.80624,-56.9464,0,0,0,1
44.5742,0.77138,65.6785,1.02337,3.42629,-3.03197,-57.8056,0,0,0,1
44.5781,1.02643,64.734,1.03995,5.4345,-3.25781,-58.1668,0,0,0,1
44.582,1.27708,63.4462,1.06583,7.49622,-3.48637,-58.4927,0,0,0,1
44.5859,1.52207,61.7377,1.09851,9.88181,-3.71476,-58.4728,0,0,0,1
44.5898,1.75938,59.8449,1.14302,12.563,-3.94316,-57.7953,0,0,0,1
44.5938,1.98958,58.0303,1.19666,15.0395,-4.16625,-56.1535,0,0,0,1
44.5977,2.21271,56.4945,1.26051,17.3849,-4.38183,-55.0037,0,0,0,1
44.6016,2.43091,54.8217,1.33247,20.1915,-4.59594,-54.523,0,0,0,1
44.6055,2.64098,53.1859,1.41825,23.0549,-4.80776,-53.4174,0,0,0,1
44.6094,2.8464,51.7472,1.51257,25.6463,-5.01324,-51.5084,0,0,0,1
44.6133,3.04522,50.0662,1.6186,28.4742,-5.21015,-49.4791,0,0,0,1
44.6172,3.23752,48.1697,1.73501,31.7419,-5.39977,-47.8513,0,0,0,1
44.6211,3.42153,46.3019,1.86656,34.9248,-5.58396,-46.7746,0,0,0,1
44.625,3.59923,44.1955,2.00784,38.1572,-5.76517,-45.5726,0,0,0,1
44.6289,3.76678,41.8791,2.16465,41.9694,-5.93998,-44.87,0,0,0,1
44.6328,3.92639,39.4736,2.33571,46.1572,-6.1157,-45.2988,0,0,0,1
44.6367,4.07515,37.1134,2.52523,50.7236,-6.29385,-44.5801,0,0,0,1
44.6406,4.21632,35.1747,2.73196,54.6514,-6.46396,-38.7853,0,0,0,1
44.6445,4.34993,33.4105,2.95217,57.7606,-6.59684,-29.9165,0,0,0,1
44.6484,4.47732,31.667,3.18319,60.5696,-6.69767,-25.1367,0,0,0,1
44.6523,4.59732,29.8308,3.42534,64.0397,-6.79321,-25.3835,0,0,0,1
44.6562,4.71036,27.7224,3.68347,67.7991,-6.89596,-22.9808,0,0,0,1
44.6602,4.81388,25.2851,3.95498,71.2852,-6.97273,-16.2028,0,0,0,1
44.6641,4.90789,22.4312,4.24035,74.7651,-7.02254,-9.90245,0,0,0,1
44.668,4.98912,19.318,4.53905,78.3086,-7.05009,-5.30782,0,0,0,1
44.6719,5.0588,16.1101,4.85209,81.993,-7.064,-0.713647,0,0,0,1
44.6758,5.11497,10.8836,5.17958,85.6231,-7.05567,4.93998,0,0,0,1
44.6797,5.14382,4.01087,5.52098,89.8439,-7.02541,11.2069,0,0,0,1
44.6836,5.1463,-2.41736,5.88144,94.4531,-6.96812,17.8476,0,0,0,1
44.6875,5.12494,-8.61836,6.25885,99.4233,-6.88599,23.424,0,0,0,1
44.6914,5.07897,-15.9597,6.65813,104.313,-6.78513,28.8492,0,0,0,1
44.6953,5.00026,-24.2425,7.07374,108.912,-6.66062,36.1797,0,0,0,1
44.6992,4.88959,-32.1712,7.50895,113.622,-6.50249,44.5473,0,0,0,1
44.7031,4.74894,-39.972,7.96136,118.319,-6.31261,53.3234,0,0,0,1
44.707,4.57733,-48.5467,8.43326,122.99,-6.08593,61.3568,0,0,0,1
44.7109,4.36969,-55.7627,8.92215,127.606,-5.83329,67.8281,0,0,0,1
44.7148,4.14171,-59.2111,9.43011,132.303,-5.55606,74.1558,0,0,0,1
44.7188,3.90714,-59.8138,9.9557,136.381,-5.25399,82.8701,0,0,0,1
44.7227,3.67445,-59.1252,10.4955,140.682,-4.90868,92.0429,0,0,0,1
44.7266,3.44525,-60.2337,11.0547,147.02,-4.53495,99.6574,0,0,0,1
44.7305,3.2039,-63.2831,11.644,155.145,-4.13015,108.835,0,0,0,1
44.7344,2.95088,-66.3754,12.2667,165.34,-3.68473,119.17,0,0,0,1
44.7383,2.68538,-68.2584,12.9357,176.936,-3.1992,132.48,0,0,0,1
44.7422,2.41765,-69.8209,13.6489,187.801,-2.6498,146.452,0,0,0,1
44.7461,2.13994,-70.6113,14.4028,195.756,-2.05512,158.539,0,0,0,1
44.75,1.86603,-69.5098,15.1782,200.455,-1.41129,172.857,0,0,0,1
44.7539,1.59693,-68.3299,15.9687,203.843,-0.704761,194.111,0,0,0,1
44.7578,1.33224,-70.4053,16.7706,208.518,0.105106,217.531,0,0,0,1
44.7617,1.04692,-75.5498,17.5977,215.183,0.994588,236.762,0,0,0,1
44.7656,0.742044,-80.5313,18.4516,222.457,1.95469,254.452,0,0,0,1
44.7695,0.417809,-85.7396,19.3355,230.864,2.98236,275.975,0,0,0,1
44.7734,0.0722463,-91.9079,20.2551,241.979,4.1106,295.89,0,0,0,1
44.7773,-0.300175,-98.2241,21.2258,253.206,5.29386,310.091,0,0,0,1
44.7812,-0.69508,-104.244,22.2332,261.549,6.53303,326.829,0,0,0,1
44.7852,-1.11453,-110.69,23.2691,268.354,7.84705,350.57,0,0,0,1
44.7891,-1.55979,-118.02,24.3295,274.064,9.27168,375.402,0,0,0,1
44.793,-2.0365,-124.621,25.4101,277.191,10.7797,396.319,0,0,0,1
44.7969,-2.53333,-129.524,26.495,277.977,12.3677,410.831,0,0,0,1
44.8008,-3.04834,-133.589,27.5816,277.59,13.9891,404.312,0,0,0,1
44.8047,-3.57692,-137.352,28.6635,277.182,15.5262,377.912,0,0,0,1
44.8086,-4.12133,-141.034,29.747,278.682,16.9414,340.177,0,0,0,1
44.8125,-4.67869,-144.846,30.8406,282.679,18.1837,288.977,0,0,0,1
44.8164,-5.25287,-149.544,31.9552,289.174,19.1988,227.821,0,0,0,1
44.8203,-5.84693,-156.625,33.0996,299.512,19.9634,186.119,0,0,0,1
44.8242,-6.47643,-165.036,34.295,312.733,20.6528,165.819,0,0,0,1
44.8281,-7.13619,-172.112,35.5427,323.697,21.2588,150.12,0,0,1,1
44.832,-7.82096,-178.191,36.8238,331.215,21.8255,141.113,0,0,0,1
44.8359,-8.52821,-183.846,38.1301,336.821,22.3612,136.895,0,0,0,1
44.8398,-9.25717,-187.778,39.455,337.323,22.895,144.228,0,0,0,1
44.8438,-9.99514,-188.729,40.7653,332.006,23.4879,164.551,0,0,0,1
44.8477,-10.7315,-186.727,42.0486,323.115,24.1804,184.776,0,0,0,1
44.8516,-11.4539,-181.627,43.2894,310.591,24.9313,187.232,0,0,0,1
44.8555,-12.1504,-174.58,44.475,294.157,25.6431,173.567,0,0,0,1
44.8594,-12.8177,-166.412,45.5874,275.002,26.2872,156.548,0,0,0,1
44.8633,-13.4504,-157.345,46.6233,256.417,26.866,139.624,0,0,0,1
44.8672,-14.0468,-147.516,47.5905,239.107,27.378,129.689,0,0,0,1
44.8711,-14.6028,-138.815,48.4912,224.013,27.8792,134.388,0,0,0,1
44.875,-15.1313,-132.778,49.3405,210.695,28.4278,152.779,0,0,0,1
44.8789,-15.6401,-128,50.1371,198.871,29.0727,168.694,0,0,0,1
44.8828,-16.1312,-123.205,50.8941,188.696,29.7457,147.135,0,0,0,1
44.8867,-16.6025,-118.591,51.6112,179.028,30.2221,100.377,0,0,0,1
44.8906,-17.0577,-114.781,52.2927,169.266,30.5298,69.8804,0,0,0,1
